CodigoASIN,PreguntasRespondidas,Moneda,EntregaEnvio,Dominio,Caracteristicas,CantidadImagenes,Valoracion,NumeroResenas,NombreVendedor,FechaRegistro,Titulo,EnlaceURL,CantidadVideos,Categorias
0062981951,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 19 mins"",""Arrives before Christmas"",""$3.98 delivery December 30 - January 6. "",""Or fastest delivery December 28 - January 4. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],1,4.7 out of 5 stars,10041,glenthebookseller,2021-12-21T23:40:43.050Z,The Secret Garden,https://www.amazon.com/dp/0062981951,0,"[""Books"",""Children's Books"",""Literature & Fiction""]"
0062563297,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 36 mins"",""Arrives before Christmas"",""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 36 mins"",""Arrives before Christmas""]",www.amazon.com,[],1,4.8 out of 5 stars,11275,MollyinTexas,2021-12-21T23:23:19.064Z,"War Lord: A Novel (Saxon Tales, 13)",https://www.amazon.com/dp/0062563297,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
0060935464,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Arrives before Christmas"",""FREE delivery January 3 - 6. "",""Or fastest delivery December 27 - 29. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.8 out of 5 stars,53270,Jenson Books Inc.,2021-12-21T23:23:20.622Z,To Kill a Mockingbird,https://www.amazon.com/dp/0060935464,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
0062654195,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 36 mins"",""Arrives before Christmas"",""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon. Order within 19 hrs 51 mins"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.6 out of 5 stars,18709,Jenson Books Inc,2021-12-21T23:23:18.000Z,The Alice Network: A Novel,https://www.amazon.com/dp/0062654195,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
0062667580,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""FREE delivery Wednesday, December 29 if you spend $25 on items shipped by Amazon. Order within 14 hrs 51 mins"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.4 out of 5 stars,12379,Vivé Liber Books LLC,2021-12-21T23:23:17.998Z,The Last Mrs. Parrish: A Novel,https://www.amazon.com/dp/0062667580,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
0062667645,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 36 mins"",""Arrives before Christmas"",""FREE delivery January 4 - 10 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 29 - January 6"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,3.6 out of 5 stars,11464,Luxifi,2021-12-21T23:23:20.439Z,Leave the World Behind: A Novel,https://www.amazon.com/dp/0062667645,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
0063040514,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 36 mins"",""Arrives before Christmas"",""$3.98 delivery December 30 - January 6. "",""Or fastest delivery December 28 - January 4. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.6 out of 5 stars,29549,glenthebookseller,2021-12-21T23:23:18.791Z,"Divergent 10th Anniversary Edition (Divergent Series, 1)",https://www.amazon.com/dp/0063040514,0,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]"
0063040522,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 36 mins"",""Arrives before Christmas"",""$4.49 delivery January 5 - 10. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.6 out of 5 stars,19489,big_river_books,2021-12-21T23:23:20.975Z,"Insurgent Anniversary Edition (Divergent Series, 2)",https://www.amazon.com/dp/0063040522,0,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]"
0063040530,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 36 mins"",""Arrives before Christmas"",""$3.99 delivery January 5 - 12. "",""Or fastest delivery January 3 - 6. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,3.9 out of 5 stars,22362,Housing Works Online Bookstore,2021-12-21T23:23:17.666Z,"Allegiant Anniversary Edition (Divergent Series, 3)",https://www.amazon.com/dp/0063040530,0,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]"
0063045982,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS."",""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon. Order within 15 hrs 51 mins"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.5 out of 5 stars,27096,DTXMARKETSDTXMARKETSGREENWORLD BOOKS,2021-12-21T23:23:19.508Z,Hillbilly Elegy [movie tie-in]: A Memoir of a Family and Culture in Crisis,https://www.amazon.com/dp/0063045982,0,"[""Books"",""Biographies & Memoirs"",""Historical""]"
0063046105,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 36 mins"",""Arrives before Christmas"",""FREE delivery January 11 - 13 if you spend $25 on items shipped by Amazon"",""Or fastest delivery January 5 - 6"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],9,4.2 out of 5 stars,12951,TrustedMarketing,2021-12-21T23:23:20.747Z,Finding Freedom: Harry and Meghan and the Making of a Modern Royal Family,https://www.amazon.com/dp/0063046105,0,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People""]"
0063046113,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 7 hrs 36 mins"",""Arrives before Christmas""]",www.amazon.com,[],4,4.2 out of 5 stars,12951,Amazon,2021-12-21T23:23:21.259Z,Finding Freedom: Harry and Meghan,https://www.amazon.com/dp/0063046113,0,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People""]"
0062678426,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 36 mins"",""Arrives before Christmas""]",www.amazon.com,[],4,4.4 out of 5 stars,33470,Amazon,2021-12-21T23:23:20.498Z,The Woman in the Window: A Novel,https://www.amazon.com/dp/0062678426,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
0061124958,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 36 mins"",""Arrives before Christmas"",""FREE delivery January 4 - 10. "",""Or fastest delivery December 29 - January 4. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],5,4.8 out of 5 stars,17487,ZBK Books,2021-12-21T23:23:16.000Z,Charlotte's Web,https://www.amazon.com/dp/0061124958,0,"[""Books"",""Children's Books"",""Animals""]"
0140501738,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 24 mins"",""Arrives before Christmas"",""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],3,4.9 out of 5 stars,12752,FindAnyBook,2021-12-21T23:35:50.544Z,Corduroy,https://www.amazon.com/dp/0140501738,0,"[""Books"",""Children's Books"",""Animals""]"
0063063530,0,USD,[],www.amazon.com,[],2,4.5 out of 5 stars,14801,Amazon,2021-12-21T23:35:43.373Z,The Hating Game,https://www.amazon.com/dp/0063063530,0,"[""Books"",""Humor & Entertainment"",""Humor""]"
0062696122,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 36 mins"",""Arrives before Christmas""]",www.amazon.com,[],4,4.6 out of 5 stars,18262,Amazon,2021-12-21T23:23:33.351Z,Brave New World,https://www.amazon.com/dp/0062696122,0,"[""Books"",""Literature & Fiction"",""United States""]"
0062697250,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 36 mins"",""Arrives before Christmas"",""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 36 mins"",""Arrives before Christmas""]",www.amazon.com,[],2,4.7 out of 5 stars,14729,AJ's Pop-up Shop,2021-12-21T23:23:29.359Z,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",https://www.amazon.com/dp/0062697250,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
0063078902,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 36 mins"",""Arrives before Christmas"",""FREE delivery December 30 - January 5 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 23 - 30"",""May arrive after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.6 out of 5 stars,32433,gatecitybooks,2021-12-21T23:23:18.516Z,Bridgerton [TV Tie-in] (Bridgertons Book 1),https://www.amazon.com/dp/0063078902,0,"[""Books"",""Literature & Fiction"",""Women's Fiction""]"
0062238868,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 24 mins"",""Arrives before Christmas"",""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 24 mins"",""Arrives before Christmas""]",www.amazon.com,[],6,4.6 out of 5 stars,18487,Vivé Liber Books LLC,2021-12-21T23:35:47.754Z,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,https://www.amazon.com/dp/0062238868,0,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People""]"
0063111306,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 36 mins"",""Arrives before Christmas"",""FREE delivery January 4 - 7. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.4 out of 5 stars,12379,Bear Books Outlet,2021-12-21T23:23:17.698Z,The Last Mrs. Parrish: A Novel,https://www.amazon.com/dp/0063111306,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
006313862X,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Arrives before Christmas"",""$3.99 delivery December 30 - January 7. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],4,4.6 out of 5 stars,24901,Valleys Books & More,2021-12-21T23:23:22.809Z,"The Viscount Who Loved Me: Bridgerton (Bridgertons, 2)",https://www.amazon.com/dp/006313862X,0,"[""Books"",""Literature & Fiction"",""Women's Fiction""]"
0063138646,0,USD,"[""Delivery Monday, January 17. Order within 18 hrs 51 mins""]",www.amazon.com,[],2,4.6 out of 5 stars,17372,Amazon,2021-12-21T23:23:22.934Z,"Offer from a Gentleman, An: Bridgerton (Bridgertons, 3)",https://www.amazon.com/dp/0063138646,0,"[""Books"",""Literature & Fiction"",""Women's Fiction""]"
0063141248,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 36 mins"",""Arrives before Christmas"",""$3.99 delivery January 4 - 10. "",""Or fastest delivery December 30 - January 5. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.6 out of 5 stars,21038,Seattlegoodwill,2021-12-21T23:23:15.523Z,"Romancing Mister Bridgerton: Bridgerton (Bridgertons, 4)",https://www.amazon.com/dp/0063141248,0,"[""Books"",""Literature & Fiction"",""Women's Fiction""]"
0063141256,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Arrives before Christmas"",""$3.99 delivery January 4 - 6. "",""Or fastest delivery January 3 - 5. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.6 out of 5 stars,15975,Prime 1 Books,2021-12-21T23:35:54.201Z,"To Sir Phillip, With Love: Bridgerton (Bridgertons, 5)",https://www.amazon.com/dp/0063141256,0,"[""Books"",""Literature & Fiction"",""Women's Fiction""]"
0063141280,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Arrives before Christmas"",""$3.99 delivery January 4 - 10. "",""Or fastest delivery December 29 - January 4. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.6 out of 5 stars,14459,Missouri_Goodwill_Industries,2021-12-21T23:23:28.600Z,"When He Was Wicked: Bridgerton (Bridgertons, 6)",https://www.amazon.com/dp/0063141280,0,"[""Books"",""Literature & Fiction"",""Women's Fiction""]"
0063141299,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 5 hrs 36 mins"",""Arrives before Christmas"",""$3.99 delivery January 3 - 6. "",""Or fastest delivery December 30 - January 5. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.6 out of 5 stars,12470,Goodwill of North Georgia,2021-12-21T23:23:21.660Z,"It's in His Kiss: Bridgerton (Bridgertons, 7)",https://www.amazon.com/dp/0063141299,0,"[""Books"",""Literature & Fiction"",""Women's Fiction""]"
0063141302,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Arrives before Christmas"",""$3.99 delivery December 30 - January 7. "",""Or fastest delivery December 29 - January 4. "",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],2,4.6 out of 5 stars,11480,Valleys Books & More,2021-12-21T23:23:22.240Z,"On the Way to the Wedding: Bridgerton (Bridgertons, 8)",https://www.amazon.com/dp/0063141302,0,"[""Books"",""Romance"",""Historical""]"
0063142783,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Friday, December 24. Order within 6 hrs 36 mins"",""Arrives before Christmas"",""FREE delivery Thursday, December 30 if you spend $25 on items shipped by Amazon"",""Or fastest delivery December 28 - 29"",""Arrives after Christmas. Need a gift sooner? Send an Amazon Gift Card instantly by email or SMS.""]",www.amazon.com,[],5,4.8 out of 5 stars,87406,desert18,2021-12-21T23:23:20.777Z,"The Boy, the Mole, the Fox and the Horse Deluxe (Yellow) Edition",https://www.amazon.com/dp/0063142783,0,"[""Books"",""Comics & Graphic Novels"",""Graphic Novels""]"
0062797158,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 6 hrs 36 mins"",""Arrives before Christmas"",""FREE delivery Get free shipping Free shipping within the U.S. when you order $25.00 of eligible items shipped by Amazon. Or get faster shipping on this item starting at $5.99 . (Prices may vary for AK and HI.) Learn more about free shipping on orders over $25 shipped by Amazon."",""Get free shipping"",""Free shipping within the U.S. when you order $25.00 of eligible items shipped by Amazon."",""Or get faster shipping on this item starting at $5.99 . (Prices may vary for AK and HI.)""]",www.amazon.com,[],2,4.7 out of 5 stars,46174,-OnTimeBooks-,2021-12-21T23:23:26.857Z,The Tattooist of Auschwitz: A Novel,https://www.amazon.com/dp/0062797158,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
